month,policy_date,commodity,source_region,baseline_imports,postsim_imports,baseline_share,postsim_share,share_change
2025-07,2025-07-01,c_b,china,0.041390929371118546,0.013753115199506283,0.01674954633606761,0.006947349135974867,-0.009802197200092741
2025-07,2025-07-01,c_b,eu,0.27189871668815613,0.19990193843841553,0.11002845848306494,0.10097992630350996,-0.00904853217955498
2025-07,2025-07-01,c_b,ftrow,0.14941853284835815,0.11109908670186996,0.06046476069602644,0.05612140470062675,-0.004343355995399686
2025-07,2025-07-01,c_b,japan,3.40997677994892e-4,4.2382601532153785e-4,1.3799053306718628e-4,2.1409457120329065e-4,7.610403813610437e-5
2025-07,2025-07-01,c_b,mexico,0.3130907118320465,0.3708838224411011,0.1266975026872062,0.18735096492725792,0.06065346224005172
2025-07,2025-07-01,c_b,row,1.6125837564468384,1.1825112104415894,0.6525595525343084,0.5973423560384987,-0.055217196495809695
2025-07,2025-07-01,c_b,uk,0.0816602110862732,0.09997507184743881,0.03304519879558414,0.05050213852955024,0.0174569397339661
2025-07,2025-07-01,chm,canada,18870.64453125,24488.96484375,0.18136516468484365,0.25891115992541913,0.07754599524057548
2025-07,2025-07-01,chm,china,12674.876953125,4487.76220703125,0.12181783945730297,0.04744715531691674,-0.07437068414038622
2025-07,2025-07-01,chm,eu,29625.453125,25257.13671875,0.2847292881799003,0.2670327066076626,-0.01769658157223769
2025-07,2025-07-01,chm,ftrow,7950.48095703125,7029.4990234375,0.07641181972919985,0.07431983170645545,-0.0020919880227443927
2025-07,2025-07-01,chm,japan,7082.12548828125,7010.0107421875,0.06806608292439575,0.07411379059628259,0.006047707671886837
2025-07,2025-07-01,chm,mexico,4983.044921875,5189.9013671875,0.047891886331238545,0.05487056686350608,0.006978680532267537
2025-07,2025-07-01,chm,row,19086.54296875,17859.33203125,0.18344015770416233,0.1888189395185582,0.0053787818143958555
2025-07,2025-07-01,chm,uk,3774.620849609375,3261.824462890625,0.03627776098895662,0.03448584946519924,-0.001791911523757378
2025-07,2025-07-01,cmn,canada,7008.54931640625,7700.2236328125,0.09945343189943945,0.10852249973718701,0.009069067837747566
2025-07,2025-07-01,cmn,china,3425.970947265625,3774.654052734375,0.04861556263801138,0.053197791775849934,0.004582229137838553
2025-07,2025-07-01,cmn,eu,19170.07421875,19068.115234375,0.2720291439426238,0.26873499124015643,-0.0032941527024673567
2025-07,2025-07-01,cmn,ftrow,5460.89208984375,5438.986328125,0.07749170834770537,0.076653928575438,-8.377797722673719e-4
2025-07,2025-07-01,cmn,japan,1711.983154296875,1720.5859375,0.024293558104854257,0.024248943388407964,-4.461471644629303e-5
2025-07,2025-07-01,cmn,mexico,980.393798828125,957.83343505859375,0.013912084156722782,0.013499150630051093,-4.1293352667168964e-4
2025-07,2025-07-01,cmn,row,26631.009765625,26415.244140625,0.37790207310647544,0.3722811780547816,-0.0056208950516938305
2025-07,2025-07-01,cmn,uk,6081.7900390625,5879.4462890625,0.08630243780416758,0.08286151659812799,-0.0034409212060395877
2025-07,2025-07-01,cmt,canada,1370.193115234375,1760.5205078125,0.20908518362883233,0.27242319885380134,0.06333801522496901
2025-07,2025-07-01,cmt,china,119.26253509521484,20.686664581298828,0.018198915739083745,0.003201057479219809,-0.014997858259863935
2025-07,2025-07-01,cmt,eu,41.983970642089844,31.875492095947266,0.006406561318670269,0.004932418272483903,-0.0014741430461863662
2025-07,2025-07-01,cmt,ftrow,2433.831298828125,2124.93994140625,0.37139149100893937,0.3288135148901954,-0.042577976118743976
2025-07,2025-07-01,cmt,japan,23.1072998046875,24.776901245117188,0.0035260679455414905,0.0038339812941266963,3.079133485852058e-4
2025-07,2025-07-01,cmt,mexico,1090.614013671875,1099.528564453125,0.16642269529850653,0.17014120961966656,0.0037185143211600213
2025-07,2025-07-01,cmt,row,1467.996337890625,1394.602294921875,0.22400950673424783,0.21580096149151606,-0.008208545242731763
2025-07,2025-07-01,cmt,uk,6.288382530212402,5.516720294952393,9.595783261784236e-4,8.536580989902778e-4,-1.0592022718814581e-4
2025-07,2025-07-01,cns,canada,344.7538146972656,382.235107421875,0.10446976461523956,0.11408251741172731,0.009612752796487753
2025-07,2025-07-01,cns,china,169.9826202392578,187.3596954345703,0.051509348317641014,0.05591968215802631,0.0044103338403852985
2025-07,2025-07-01,cns,eu,624.7030029296875,625.31353759765625,0.18930196821115955,0.18663210457546486,-0.002669863635694686
2025-07,2025-07-01,cns,ftrow,341.7184753417969,342.5484313964844,0.10354997439255081,0.1022375669590649,-0.0013124074334859154
2025-07,2025-07-01,cns,japan,224.54171752929688,226.99034118652344,0.06804223586963347,0.06774790972333249,-2.9432614630098275e-4
2025-07,2025-07-01,cns,mexico,38.953765869140625,38.18878173828125,0.011804048505742468,0.011397886465676323,-4.061620400661447e-4
2025-07,2025-07-01,cns,row,1328.4342041015625,1327.529296875,0.402551625806344,0.396216572430555,-0.00633505337578899
2025-07,2025-07-01,cns,uk,226.94677734375,220.34912109375,0.0687710342816891,0.0657657602761528,-0.003005274005536296
2025-07,2025-07-01,coa,canada,74.77640533447266,62.941680908203125,0.1768968437176919,0.1470605761562337,-0.029836267561458213
2025-07,2025-07-01,coa,china,0.07260636240243912,0.026166243478655815,1.7176322244114665e-4,6.113632153274615e-5,-1.106269009084005e-4
2025-07,2025-07-01,coa,eu,0.4847908616065979,0.5065760016441345,0.0011468587303414047,0.0011835934089106674,3.67346785692627e-5
2025-07,2025-07-01,coa,ftrow,302.5147705078125,317.5398864746094,0.7156523216307042,0.7419185185989375,0.02626619696823329
2025-07,2025-07-01,coa,japan,1.4204456419975031e-5,1.5050968613650184e-5,3.360315992965629e-8,3.516595178417479e-8,1.5627918545185034e-9
2025-07,2025-07-01,coa,mexico,0.08640191704034805,0.023937983438372612,2.0439905271227648e-4,5.593008616340678e-5,-1.484689665488697e-4
2025-07,2025-07-01,coa,row,44.76250076293945,46.94525909423828,0.10589363137284068,0.10968561294496007,0.0037919815721193934
2025-07,2025-07-01,coa,uk,0.014435050077736378,0.014807594008743763,3.414867010839304e-5,3.459731731012042e-5,4.486472017273775e-7
2025-07,2025-07-01,ctl,canada,964.96002197265625,1096.1158447265625,0.43855785565319627,0.5256040893284081,0.0870462336752118
2025-07,2025-07-01,ctl,china,0.23252588510513306,0.2681170403957367,1.0567904496924154e-4,1.2856616709685826e-4,2.288712212761672e-5
2025-07,2025-07-01,ctl,eu,431.52154541015625,311.8052062988281,0.1961191752134516,0.1495153019573721,-0.04660387325607951
2025-07,2025-07-01,ctl,ftrow,12.64752197265625,9.18093204498291,0.005748082811053473,0.004402395467509204,-0.0013456873435442693
2025-07,2025-07-01,ctl,japan,0.598751425743103,0.435907781124115,2.7212230078338943e-4,2.090243594517718e-4,-6.309794133161763e-5
2025-07,2025-07-01,ctl,mexico,727.74188232421875,622.65106201171875,0.3307462611027982,0.29857058083096677,-0.03217568027183143
2025-07,2025-07-01,ctl,row,42.891822814941406,30.882566452026367,0.019493601196372227,0.014808656670947593,-0.004684944525424634
2025-07,2025-07-01,ctl,uk,19.708600997924805,14.1004638671875,0.008957222677375613,0.006761385218247644,-0.002195837459127969
2025-07,2025-07-01,dwe,canada,0,0,NA,NA,NA
2025-07,2025-07-01,dwe,china,0,0,NA,NA,NA
2025-07,2025-07-01,dwe,eu,0,0,NA,NA,NA
2025-07,2025-07-01,dwe,ftrow,0,0,NA,NA,NA
2025-07,2025-07-01,dwe,japan,0,0,NA,NA,NA
2025-07,2025-07-01,dwe,mexico,0,0,NA,NA,NA
2025-07,2025-07-01,dwe,row,0,0,NA,NA,NA
2025-07,2025-07-01,dwe,uk,0,0,NA,NA,NA
2025-07,2025-07-01,edu,canada,2202.10888671875,2474.558349609375,0.1381457023313892,0.15228654731284816,0.014140844981458955
2025-07,2025-07-01,edu,china,966.71649169921875,1089.4139404296875,0.060645379302799965,0.06704351409159975,0.006398134788799789
2025-07,2025-07-01,edu,eu,3196.8662109375,3211.713134765625,0.20055017743809356,0.197651716044598,-0.0028984613934955605
2025-07,2025-07-01,edu,ftrow,1747.85888671875,1756.1895751953125,0.10964907091479376,0.10807748658484025,-0.0015715843299535098
2025-07,2025-07-01,edu,japan,150.1788330078125,152.47755432128906,0.009421223667139395,0.00938360588424267,-3.7617782896725085e-5
2025-07,2025-07-01,edu,mexico,202.47198486328125,199.96798706054688,0.012701749091547424,0.012306209844418537,-3.955392471288871e-4
2025-07,2025-07-01,edu,row,3501.204345703125,3501.011474609375,0.2196423329745386,0.2154553961740636,-0.004186936800475022
2025-07,2025-07-01,edu,uk,3973.074951171875,3864.024169921875,0.2492443642796981,0.23779552406338905,-0.011448840216309042
2025-07,2025-07-01,eeq,canada,5523.8984375,6812.94287109375,0.03622904263363444,0.0551157421511735,0.01888669951753906
2025-07,2025-07-01,eeq,china,52369.48046875,13438.2734375,0.34347049680049985,0.10871372734985349,-0.23475676945064636
2025-07,2025-07-01,eeq,eu,16629.46484375,16252.4833984375,0.10906601517304668,0.1314802870438135,0.022414271870766833
2025-07,2025-07-01,eeq,ftrow,8584.029296875,7022.20654296875,0.05629921818504677,0.056808655595319064,5.094374102722968e-4
2025-07,2025-07-01,eeq,japan,10128.4189453125,9496.64453125,0.06642825278791838,0.07682650819024084,0.010398255402322462
2025-07,2025-07-01,eeq,mexico,41184.5234375,49658.515625,0.2701128328743108,0.40173035273934826,0.13161751986503745
2025-07,2025-07-01,eeq,row,16150.34765625,18087.74609375,0.10592367698402298,0.14632730211621092,0.04040362513218794
2025-07,2025-07-01,eeq,uk,1901.39111328125,2842.74755859375,0.012470464561520109,0.022997424814040407,0.010526960252520298
2025-07,2025-07-01,ele,canada,7742.546875,8590.822265625,0.021446502971666892,0.028516650903362365,0.007070147931695473
2025-07,2025-07-01,ele,china,151785.40625,45527.95703125,0.42043867718867267,0.15112696047716265,-0.26931171671151
2025-07,2025-07-01,ele,eu,30387.3828125,37549.80859375,0.0841716693887579,0.12464403872498721,0.0404723693362293
2025-07,2025-07-01,ele,ftrow,26566.931640625,46623.9296875,0.07358919326900881,0.15476496725597455,0.08117577398696574
2025-07,2025-07-01,ele,japan,14635.419921875,20207.71484375,0.040539448054175975,0.06707813663655032,0.026538688582374348
2025-07,2025-07-01,ele,mexico,67436.484375,64520.02734375,0.18679599696284763,0.21416984767560626,0.027373850712758635
2025-07,2025-07-01,ele,row,56996.62109375,70988.8046875,0.1578780501296069,0.2356425146194239,0.077764464489817
2025-07,2025-07-01,ele,uk,5465.96044921875,7247.2890625,0.01514046203526325,0.02405688370693271,0.008916421671669462
2025-07,2025-07-01,ely,canada,4661.380859375,1890.7353515625,0.9658455694630769,0.836523272804576,-0.12932229665850092
2025-07,2025-07-01,ely,china,8.514781951904297,21.86920738220215,0.0017642764389549596,0.00967565392897717,0.007911377490022211
2025-07,2025-07-01,ely,eu,51.670936584472656,115.51981353759766,0.010706300702666025,0.05110975071915092,0.0404034500164849
2025-07,2025-07-01,ely,ftrow,13.687997817993164,30.685325622558594,0.0028361750404367453,0.013576193514149945,0.0107400184737132
2025-07,2025-07-01,ely,japan,0.002014148747548461,0.004557664971798658,4.1733484191637596e-7,2.016460323442448e-6,1.599125481526072e-6
2025-07,2025-07-01,ely,mexico,14.773420333862305,32.03011703491211,0.0030610763217468156,0.014171173299433905,0.01111009697768709
2025-07,2025-07-01,ely,row,71.45214080810547,159.23727416992188,0.014804997855809984,0.070451787782474,0.05564678992666402
2025-07,2025-07-01,ely,uk,4.735421180725098,10.14877700805664,9.811868424667168e-4,0.004490151490914639,0.0035089646484479224
2025-07,2025-07-01,fmp,canada,7071.69970703125,3042.252197265625,0.12007890625520705,0.10799642116928548,-0.012082485085921565
2025-07,2025-07-01,fmp,china,19251.880859375,6177.72265625,0.32690087146245533,0.21930198240996124,-0.1075988890524941
2025-07,2025-07-01,fmp,eu,9348.13671875,5179.56396484375,0.15873327194529296,0.18386850765471885,0.025135235709425885
2025-07,2025-07-01,fmp,ftrow,3090.394775390625,1402.78369140625,0.05247553486423411,0.049797192515031646,-0.0026783423492024658
2025-07,2025-07-01,fmp,japan,2934.65283203125,1269.8170166015625,0.04983100483730723,0.04507702992410866,-0.0047539749131985665
2025-07,2025-07-01,fmp,mexico,6571.650390625,2317.45166015625,0.11158796666850139,0.0822668435426368,-0.029321123125864587
2025-07,2025-07-01,fmp,row,9749.9775390625,7967.6259765625,0.16555661119764323,0.2828414723334173,0.11728486113577405
2025-07,2025-07-01,fmp,uk,873.71343994140625,812.7181396484375,0.014835832769358707,0.028850550450840024,0.014014717681481317
2025-07,2025-07-01,frs,canada,79.95183563232422,78.65510559082031,0.203158715007165,0.2060996610743743,0.0029409460672092935
2025-07,2025-07-01,frs,china,27.15917205810547,13.134292602539063,0.06901183008927007,0.03441573478926062,-0.034596095300009455
2025-07,2025-07-01,frs,eu,65.6408920288086,60.097190856933594,0.1667944102975081,0.15747243073539968,-0.009321979562108423
2025-07,2025-07-01,frs,ftrow,46.57935333251953,49.0191535949707,0.11835877805754247,0.12844469365578273,0.010085915598240264
2025-07,2025-07-01,frs,japan,1.295396327972412,1.3964959383010864,0.003291619902588907,0.0036592327658026163,3.676128632137095e-4
2025-07,2025-07-01,frs,mexico,55.35026550292969,57.07114791870117,0.14064578662824778,0.14954330243175662,0.008897515803508838
2025-07,2025-07-01,frs,row,114.84000396728516,119.49885559082031,0.2918100310379722,0.3131223771304431,0.021312346092470902
2025-07,2025-07-01,frs,uk,2.726797103881836,2.764026403427124,0.006928828979705425,0.0072425674171803095,3.137384374748845e-4
2025-07,2025-07-01,fsh,canada,1322.0015869140625,1428.67041015625,0.4263216119292256,0.4736197515176026,0.04729813958837703
2025-07,2025-07-01,fsh,china,7.779000282287598,5.206183910369873,0.002508586958117117,0.0017259064879174247,-7.826804701996923e-4
2025-07,2025-07-01,fsh,eu,97.34661102294922,83.80189514160156,0.03139252217088967,0.027781238045889608,-0.0036112841250000617
2025-07,2025-07-01,fsh,ftrow,258.2763977050781,234.98724365234375,0.08328946900126553,0.0779008224410957,-0.005388646560169838
2025-07,2025-07-01,fsh,japan,41.5763053894043,36.603050231933594,0.013407606849434747,0.012134308537781453,-0.0012732983116532943
2025-07,2025-07-01,fsh,mexico,120.91486358642578,128.72596740722656,0.03899285754315695,0.04267405572612499,0.00368119818296804
2025-07,2025-07-01,fsh,row,943.384765625,829.8477783203125,0.30422453190055737,0.27510354786624025,-0.02912098403431712
2025-07,2025-07-01,fsh,uk,309.66949462890625,268.6499328613281,0.09986281364735301,0.08906036937734797,-0.01080244427000504
2025-07,2025-07-01,gas,canada,17178.142578125,10699.1298828125,0.9436934112299272,0.8071107007123788,-0.13658271051754844
2025-07,2025-07-01,gas,china,0.0014269129605963826,0.0020814600866287947,7.838847262963942e-8,1.5701919010466284e-7,7.863071747502343e-8
2025-07,2025-07-01,gas,eu,5.413670063018799,13.426114082336426,2.9740379355968635e-4,0.0010128263198530604,7.15422526293374e-4
2025-07,2025-07-01,gas,ftrow,15.639405250549316,38.13835144042969,8.591617879160162e-4,0.0028770443851279313,0.0020178825972119153
2025-07,2025-07-01,gas,japan,4.327322130848188e-6,1.1058343261538539e-5,2.377245016205132e-10,8.342086951272873e-10,5.964841935067741e-10
2025-07,2025-07-01,gas,mexico,0.3359682261943817,0.6379262208938599,1.8456652108941228e-5,4.812326654483946e-5,2.9666614435898235e-5
2025-07,2025-07-01,gas,row,1003.5115356445313,2504.62451171875,0.055128615912578866,0.18894146223256444,0.13381284631998558
2025-07,2025-07-01,gas,uk,0.05227925255894661,0.12838825583457947,2.8719977121815356e-6,9.685230132251452e-6,6.813232420069917e-6
2025-07,2025-07-01,gdt,canada,2.8598620891571045,3.49243426322937,0.018951318188550052,0.02269286887018824,0.0037415506816381866
2025-07,2025-07-01,gdt,china,4.257230281829834,4.7339606285095215,0.028211194511364317,0.030759962731571982,0.0025487682202076645
2025-07,2025-07-01,gdt,eu,9.80257797241211,9.994046211242676,0.06495829813877729,0.06493853944286443,-1.9758695912863722e-5
2025-07,2025-07-01,gdt,ftrow,6.562864780426025,6.700712203979492,0.04348983790296673,0.04353936879578427,4.95308928175342e-5
2025-07,2025-07-01,gdt,japan,6.601433269679546e-4,6.834177765995264e-4,4.374541795861571e-6,4.440659098788053e-6,6.611730292648249e-8
2025-07,2025-07-01,gdt,mexico,0.011492950841784477,0.011005043983459473,7.615981524207574e-5,7.150772246644235e-5,-4.65209277563339e-6
2025-07,2025-07-01,gdt,row,122.93477630615234,124.60334777832031,0.8146462974733087,0.8096379827934866,-0.005008314679822101
2025-07,2025-07-01,gdt,uk,4.476243495941162,4.363887310028076,0.029662519427994874,0.028355328984539217,-0.0013071904434556574
2025-07,2025-07-01,gro,canada,566.223388671875,614.60321044921875,0.5269132471958504,0.5932483303183836,0.06633508312253322
2025-07,2025-07-01,gro,china,0.8922170996665955,0.4988163113594055,8.302747971815475e-4,4.814845396483537e-4,-3.4879025753319385e-4
2025-07,2025-07-01,gro,eu,61.10790252685547,50.25407791137695,0.05686547746690117,0.048507959779161676,-0.008357517687739492
2025-07,2025-07-01,gro,ftrow,143.92897033691406,118.52762603759766,0.13393668054522312,0.11440928886787265,-0.019527391677350472
2025-07,2025-07-01,gro,japan,0.06418231129646301,0.05288723483681679,5.9726444958549705e-5,5.104962556112482e-5,-8.676819397424887e-6
2025-07,2025-07-01,gro,mexico,18.449459075927734,18.900793075561523,0.017168602684368244,0.018244069902554793,0.0010754672181865488
2025-07,2025-07-01,gro,row,283.8569030761719,233.09246826171875,0.26415009611250406,0.22499348401545805,-0.03915661209704602
2025-07,2025-07-01,gro,uk,0.08155684918165207,0.06664871424436569,7.589475301287757e-5,6.433295135968693e-5,-1.156180165319064e-5
2025-07,2025-07-01,hht,canada,160.492431640625,179.4773712158203,0.0551710515142272,0.06033396577396214,0.0051629142597349395
2025-07,2025-07-01,hht,china,402.35687255859375,448.54669189453125,0.1383146327593836,0.15078558691527746,0.01247095415589386
2025-07,2025-07-01,hht,eu,600.35638427734375,603.19305419921875,0.20637915860124809,0.20277224276583025,-0.0036069158354178343
2025-07,2025-07-01,hht,ftrow,504.8504333496094,507.5942687988281,0.1735479298343489,0.170635300892285,-0.0029126289420638996
2025-07,2025-07-01,hht,japan,9.55447769165039,9.69588851928711,0.003284457563070203,0.0032594159481385133,-2.5041614931689722e-5
2025-07,2025-07-01,hht,mexico,286.5901794433594,283.1925354003906,0.09851854939145231,0.0951993480991137,-0.0033192012923386055
2025-07,2025-07-01,hht,row,830.219970703125,831.13848876953125,0.28539731315409916,0.2793994629804525,-0.005997850173646679
2025-07,2025-07-01,hht,uk,114.57640075683594,111.8935775756836,0.03938690718217047,0.037614676624940425,-0.0017722305572300465
2025-07,2025-07-01,i_s,canada,7176.69384765625,2728.3369140625,0.16891846897511228,0.12919448672194897,-0.039723982253163315
2025-07,2025-07-01,i_s,china,2254.083984375,1139.97607421875,0.05305457131995293,0.0539810985310812,9.26527211128271e-4
2025-07,2025-07-01,i_s,eu,6990.333984375,2486.6181640625,0.16453210062053064,0.11774841872486226,-0.04678368189566838
2025-07,2025-07-01,i_s,ftrow,4438.36083984375,1828.4095458984375,0.10446608615892708,0.08658037487317784,-0.017885711285749242
2025-07,2025-07-01,i_s,japan,2018.7421875,761.2310791015625,0.047515310922637874,0.036046449408215865,-0.011468861514422009
2025-07,2025-07-01,i_s,mexico,3075.102783203125,1067.7996826171875,0.07237896238940396,0.050563341794974286,-0.021815620594429673
2025-07,2025-07-01,i_s,row,15791.1787109375,10357.876953125,0.37167835047541714,0.49047483453776797,0.11879648406235083
2025-07,2025-07-01,i_s,uk,741.6444091796875,747.8115234375,0.017456149138018108,0.03541099540797158,0.017954846269953473
2025-07,2025-07-01,ins,canada,873.60345458984375,983.01495361328125,0.019226708598946044,0.021413585928634155,0.0021868773296881104
2025-07,2025-07-01,ins,china,488.88006591796875,553.2259521484375,0.01075952083047955,0.012051242375038634,0.0012917215445590845
2025-07,2025-07-01,ins,eu,9209.150390625,9322.693359375,0.2026796598321001,0.20308164652378122,4.019866916811221e-4
2025-07,2025-07-01,ins,ftrow,868.375732421875,880.251953125,0.019111654233911538,0.019175039777172685,6.338554326114701e-5
2025-07,2025-07-01,ins,japan,434.1502685546875,444.12518310546875,0.00955499964863828,0.009674636928504647,1.1963727986636676e-4
2025-07,2025-07-01,ins,mexico,437.9300842285156,436.424072265625,0.009638187752046758,0.009506879156246173,-1.3130859580058434e-4
2025-07,2025-07-01,ins,row,27373.48828125,27614.240234375,0.6024496351921556,0.6015370406515314,-9.125945406242009e-4
2025-07,2025-07-01,ins,uk,5751.3955078125,5672.15869140625,0.1265796339117222,0.12355992865909111,-0.0030197052526310803
2025-07,2025-07-01,lea,canada,148.21400451660156,416.6805725097656,0.0036734896076167003,0.011808570830788505,0.008135081223171805
2025-07,2025-07-01,lea,china,21683.447265625,9255.390625,0.5374250459487186,0.262294292012779,-0.27513075393593966
2025-07,2025-07-01,lea,eu,4372.08056640625,5861.88330078125,0.10836217924708534,0.16612356976990908,0.05776139052282374
2025-07,2025-07-01,lea,ftrow,678.58197021484375,904.345458984375,0.01681867933890874,0.025628810442485054,0.008810131103576313
2025-07,2025-07-01,lea,japan,14.358468055725098,19.686975479125977,3.558751641319726e-4,5.579214864494483e-4,2.0204632231747566e-4
2025-07,2025-07-01,lea,mexico,797.302734375,2019.346435546875,0.01976117788871209,0.05722751908597011,0.037466341197258016
2025-07,2025-07-01,lea,row,12453.6708984375,16560.94921875,0.3086646958315223,0.4693310770329174,0.1606663812013951
2025-07,2025-07-01,lea,uk,199.26768493652344,248.0004425048828,0.0049388569733041995,0.007028239338701507,0.0020893823653973078
2025-07,2025-07-01,lum,canada,4656.19970703125,7027.1357421875,0.30532591054042324,0.5376664641080787,0.23234055356765548
2025-07,2025-07-01,lum,china,4531.08544921875,1238.546875,0.2971216609180317,0.09476480081571081,-0.2023568601023209
2025-07,2025-07-01,lum,eu,1906.1492919921875,1465.8109130859375,0.12499394459490948,0.11215342916438593,-0.012840515430523544
2025-07,2025-07-01,lum,ftrow,830.6273193359375,597.971923828125,0.05446760417363987,0.04575256003529109,-0.008715044138348782
2025-07,2025-07-01,lum,japan,16.323551177978516,12.843972206115723,0.0010704014948377813,9.82729432662839e-4,-8.767206217494229e-5
2025-07,2025-07-01,lum,mexico,359.53466796875,457.8250427246094,0.023576147239268444,0.03502951713655723,0.011453369897288783
2025-07,2025-07-01,lum,row,2933.999267578125,2256.64697265625,0.19239423870618222,0.1726625816040643,-0.01973165710211791
2025-07,2025-07-01,lum,uk,16.013837814331055,12.911781311035156,0.0010500923327072568,9.879177032490305e-4,-6.217462945822634e-5
2025-07,2025-07-01,mil,canada,129.01675415039063,218.0825958251953,0.05265334301606812,0.11538781063196694,0.06273446761589882
2025-07,2025-07-01,mil,china,1.4215961694717407,0.35991185903549194,5.801710888980495e-4,1.9042987487123713e-4,-3.8974121402681237e-4
2025-07,2025-07-01,mil,eu,1285.04150390625,915.9837646484375,0.5244414304221973,0.4846483084873443,-0.03979312193485296
2025-07,2025-07-01,mil,ftrow,134.11874389648438,94.6484375,0.05473552852704753,0.0500786224665793,-0.00465690606046823
2025-07,2025-07-01,mil,japan,2.0759024620056152,1.5708738565444946,8.47201629894291e-4,8.311515845627266e-4,-1.605004533156444e-5
2025-07,2025-07-01,mil,mexico,100.93470001220703,96.09532928466797,0.04119270723375721,0.05084417496113984,0.00965146772738263
2025-07,2025-07-01,mil,row,726.974853515625,515.2103271484375,0.2966874851121666,0.27259851452010936,-0.024088970592057224
